,zipcode,price_mean,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,m²_living,m²_lot,dormitory_type,age_build,footage,basement,renovation,level,condition_type,year,month,season
16448,98118.0,420891.81563126255,6064800470.0,2014-08-05,310000.0,3.0,2.0,1960.0,2345.0,2.0,0.0,0.0,3.0,7.0,1750.0,210.0,2003.0,0.0,47.5419,-122.288,182.084,217.85049999999998,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,8.0,summer
16452,98118.0,420891.81563126255,3333000655.0,2015-05-11,334000.0,2.0,1.0,890.0,6000.0,1.0,0.0,0.0,3.0,6.0,890.0,0.0,1941.0,0.0,47.5437,-122.281,82.681,557.4,apartament,build <1955,Less than 100m²,no,no,Low,regular,2015.0,5.0,spring
16454,98118.0,420891.81563126255,7129303180.0,2014-10-02,310000.0,3.0,2.0,1290.0,6150.0,1.0,0.0,1.0,5.0,6.0,1290.0,0.0,1950.0,0.0,47.5181,-122.257,119.841,571.3349999999999,house,build <1955,Less than 100m²,no,no,Low,good,2014.0,10.0,fall
16455,98118.0,420891.81563126255,1231000500.0,2014-09-05,275000.0,3.0,2.0,1380.0,3500.0,2.0,0.0,0.0,3.0,7.0,1380.0,0.0,1971.0,0.0,47.5558,-122.27,128.202,325.15,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
16456,98118.0,420891.81563126255,3904100089.0,2015-03-18,300000.0,3.0,1.0,1350.0,7370.0,1.0,0.0,0.0,4.0,6.0,1350.0,0.0,1912.0,0.0,47.5336,-122.278,125.41499999999999,684.673,house,build <1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
16457,98118.0,420891.81563126255,7129302555.0,2014-10-03,260000.0,2.0,1.0,1410.0,5650.0,1.0,0.0,0.0,3.0,6.0,1410.0,0.0,1918.0,0.0,47.5159,-122.258,130.989,524.885,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
16458,98118.0,420891.81563126255,1604602195.0,2015-02-23,265000.0,5.0,1.0,1580.0,5292.0,1.0,0.0,0.0,3.0,6.0,980.0,600.0,1913.0,0.0,47.5677,-122.29,146.78199999999998,491.6268,house,build <1955,Less than 100m²,yes,no,Low,regular,2015.0,2.0,winter
16460,98118.0,420891.81563126255,1703400470.0,2014-12-19,375000.0,2.0,1.0,980.0,3915.0,1.0,0.0,0.0,4.0,7.0,980.0,0.0,1919.0,0.0,47.5589,-122.29,91.042,363.70349999999996,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,12.0,fall
16462,98118.0,420891.81563126255,7950304095.0,2015-02-17,257500.0,1.0,1.0,710.0,6060.0,1.0,0.0,0.0,4.0,6.0,710.0,0.0,1916.0,0.0,47.5621,-122.283,65.959,562.9739999999999,studio,build <1955,Less than 100m²,no,no,Low,regular,2015.0,2.0,winter
16463,98118.0,420891.81563126255,8113101233.0,2015-01-30,330000.0,3.0,1.0,2140.0,5037.0,1.0,0.0,0.0,3.0,7.0,2140.0,0.0,1957.0,0.0,47.5494,-122.274,198.80599999999998,467.9373,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,1.0,winter
16464,98118.0,420891.81563126255,3330500345.0,2015-04-20,230000.0,2.0,1.0,1280.0,4635.0,1.0,0.0,0.0,3.0,6.0,840.0,440.0,1917.0,0.0,47.5532,-122.28,118.91199999999999,430.5915,apartament,build <1955,Less than 100m²,yes,no,Low,regular,2015.0,4.0,spring
16465,98118.0,420891.81563126255,1035000007.0,2014-12-18,210000.0,3.0,2.0,1830.0,4992.0,1.0,0.0,0.0,3.0,7.0,1230.0,600.0,1953.0,0.0,47.5145,-122.27,170.007,463.7568,house,build <1955,Less than 100m²,yes,no,Low,regular,2014.0,12.0,fall
16466,98118.0,420891.81563126255,3812400898.0,2014-09-09,399950.0,5.0,2.0,2760.0,6420.0,1.0,0.0,0.0,5.0,7.0,1380.0,1380.0,1964.0,0.0,47.5396,-122.276,256.404,596.418,house,build > 1955,Less than 100m²,yes,no,Low,good,2014.0,9.0,summer
16471,98118.0,420891.81563126255,3335000050.0,2014-07-14,397000.0,2.0,1.0,1610.0,4104.0,1.0,0.0,0.0,3.0,7.0,950.0,660.0,1996.0,0.0,47.5565,-122.275,149.569,381.2616,apartament,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,7.0,summer
16472,98118.0,420891.81563126255,4154302045.0,2015-03-16,376000.0,2.0,1.0,880.0,2400.0,1.0,0.0,0.0,3.0,6.0,760.0,120.0,1918.0,0.0,47.5643,-122.275,81.752,222.95999999999998,apartament,build <1955,Less than 100m²,yes,no,Low,regular,2015.0,3.0,winter
16473,98118.0,420891.81563126255,7950303530.0,2015-04-09,400000.0,4.0,2.0,2060.0,3060.0,2.0,0.0,0.0,3.0,7.0,2060.0,0.0,1968.0,0.0,47.5631,-122.285,191.374,284.274,house,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,4.0,spring
16474,98118.0,420891.81563126255,4006000307.0,2014-09-16,155000.0,2.0,1.0,810.0,4755.0,1.0,0.0,0.0,3.0,7.0,810.0,0.0,1980.0,0.0,47.5313,-122.28,75.249,441.73949999999996,apartament,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
16475,98118.0,420891.81563126255,603001045.0,2015-04-29,256000.0,3.0,1.0,950.0,4000.0,1.0,0.0,0.0,3.0,7.0,780.0,170.0,1949.0,0.0,47.5232,-122.284,88.255,371.59999999999997,house,build <1955,Less than 100m²,yes,no,Low,regular,2015.0,4.0,spring
16476,98118.0,420891.81563126255,3332500095.0,2014-10-07,399000.0,3.0,2.0,1800.0,3300.0,2.0,0.0,0.0,3.0,7.0,1690.0,110.0,2004.0,0.0,47.5491,-122.276,167.22,306.57,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,10.0,fall
16477,98118.0,420891.81563126255,7950300440.0,2014-10-15,305000.0,2.0,1.0,1030.0,6000.0,1.0,0.0,0.0,3.0,7.0,1030.0,0.0,1925.0,0.0,47.5669,-122.283,95.687,557.4,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
16479,98118.0,420891.81563126255,8685500020.0,2015-05-12,387000.0,3.0,1.0,1530.0,6372.0,1.0,0.0,0.0,3.0,7.0,1210.0,320.0,1962.0,0.0,47.535,-122.289,142.137,591.9588,house,build > 1955,Less than 100m²,yes,no,Low,regular,2015.0,5.0,spring
16483,98118.0,420891.81563126255,2760200050.0,2014-07-17,226000.0,4.0,1.0,1270.0,6459.0,1.0,0.0,0.0,3.0,7.0,1270.0,0.0,1918.0,0.0,47.5441,-122.273,117.98299999999999,600.0411,house,build <1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
16484,98118.0,420891.81563126255,2742100009.0,2014-05-06,385000.0,3.0,1.0,1900.0,5520.0,1.0,0.0,0.0,3.0,7.0,1280.0,620.0,1982.0,0.0,47.5549,-122.292,176.51,512.808,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,5.0,spring
16485,98118.0,420891.81563126255,5249803745.0,2014-05-29,367500.0,2.0,1.0,810.0,4800.0,1.0,0.0,0.0,3.0,6.0,810.0,0.0,1919.0,0.0,47.5614,-122.27,75.249,445.91999999999996,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,5.0,spring
16487,98118.0,420891.81563126255,3336000170.0,2014-10-03,335000.0,4.0,1.0,1480.0,6500.0,1.0,0.0,0.0,4.0,7.0,1480.0,0.0,1914.0,0.0,47.5282,-122.267,137.492,603.85,house,build <1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
16492,98118.0,420891.81563126255,5285200020.0,2014-07-18,349950.0,2.0,1.0,1640.0,4176.0,1.0,0.0,0.0,4.0,7.0,1040.0,600.0,1948.0,0.0,47.5162,-122.26,152.356,387.9504,apartament,build <1955,Less than 100m²,yes,no,Low,regular,2014.0,7.0,summer
16494,98118.0,420891.81563126255,3336001316.0,2014-11-06,160000.0,2.0,1.0,830.0,4500.0,1.0,0.0,0.0,3.0,6.0,830.0,0.0,1920.0,0.0,47.5248,-122.265,77.107,418.05,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,11.0,fall
16495,98118.0,420891.81563126255,7950304065.0,2015-03-09,260000.0,2.0,1.0,690.0,6000.0,1.0,0.0,0.0,3.0,6.0,690.0,0.0,1949.0,0.0,47.5621,-122.283,64.101,557.4,apartament,build <1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
16496,98118.0,420891.81563126255,4006000423.0,2015-01-08,230000.0,4.0,1.0,1870.0,14703.0,1.0,0.0,0.0,3.0,6.0,1090.0,780.0,1928.0,0.0,47.5274,-122.281,173.72299999999998,1365.9087,house,build <1955,Less than 100m²,yes,no,Low,regular,2015.0,1.0,winter
16498,98118.0,420891.81563126255,8101900100.0,2015-03-28,310000.0,3.0,1.0,1510.0,6000.0,1.0,0.0,0.0,3.0,8.0,1170.0,340.0,1953.0,0.0,47.5168,-122.285,140.279,557.4,house,build <1955,Less than 100m²,yes,no,Low,regular,2015.0,3.0,winter
16500,98118.0,420891.81563126255,1005000062.0,2014-08-01,299000.0,2.0,1.0,1040.0,4600.0,1.0,0.0,0.0,4.0,6.0,1040.0,0.0,1950.0,0.0,47.5387,-122.277,96.616,427.34,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
16501,98118.0,420891.81563126255,3031200120.0,2014-11-18,255000.0,4.0,1.0,960.0,8863.0,1.0,0.0,0.0,5.0,6.0,580.0,380.0,1949.0,0.0,47.5372,-122.289,89.184,823.3727,house,build <1955,Less than 100m²,yes,no,Low,good,2014.0,11.0,fall
16502,98118.0,420891.81563126255,3330501645.0,2015-02-23,260000.0,3.0,1.0,1150.0,3090.0,1.0,0.0,0.0,3.0,6.0,1150.0,0.0,1910.0,0.0,47.5506,-122.276,106.835,287.061,house,build <1955,Less than 100m²,no,no,Low,regular,2015.0,2.0,winter
16507,98118.0,420891.81563126255,7131300031.0,2015-03-31,262500.0,4.0,2.0,1540.0,5110.0,1.0,0.0,0.0,3.0,7.0,1540.0,0.0,1957.0,0.0,47.5164,-122.268,143.066,474.719,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
16508,98118.0,420891.81563126255,9459200120.0,2015-03-04,400000.0,3.0,2.0,1170.0,3868.0,1.0,0.0,0.0,4.0,7.0,1170.0,0.0,1925.0,0.0,47.5543,-122.29,108.693,359.3372,house,build <1955,Less than 100m²,no,no,Medium,regular,2015.0,3.0,winter
16509,98118.0,420891.81563126255,3241600027.0,2014-10-06,390000.0,2.0,1.0,1870.0,12960.0,1.0,0.0,0.0,4.0,6.0,1350.0,520.0,1926.0,0.0,47.5234,-122.288,173.72299999999998,1203.984,apartament,build <1955,Less than 100m²,yes,no,Low,regular,2014.0,10.0,fall
16510,98118.0,420891.81563126255,5414100040.0,2014-09-15,299950.0,2.0,1.0,800.0,3000.0,1.0,0.0,0.0,3.0,6.0,800.0,0.0,1904.0,0.0,47.5602,-122.292,74.32,278.7,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
16511,98118.0,420891.81563126255,6064800730.0,2015-01-29,330950.0,3.0,2.0,1630.0,2844.0,2.0,0.0,0.0,3.0,7.0,1630.0,0.0,2003.0,0.0,47.5413,-122.288,151.427,264.2076,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,1.0,winter
16513,98118.0,420891.81563126255,6064800410.0,2014-07-30,300000.0,3.0,2.0,1960.0,1585.0,2.0,0.0,0.0,3.0,7.0,1750.0,210.0,2003.0,0.0,47.5414,-122.288,182.084,147.2465,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,7.0,summer
16514,98118.0,420891.81563126255,4154301371.0,2015-01-06,315000.0,3.0,1.0,890.0,5200.0,1.0,0.0,0.0,3.0,7.0,890.0,0.0,1957.0,0.0,47.559,-122.277,82.681,483.08,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,1.0,winter
16515,98118.0,420891.81563126255,1105000787.0,2014-09-26,240000.0,3.0,2.0,1410.0,7290.0,1.0,0.0,0.0,3.0,7.0,940.0,470.0,1980.0,0.0,47.5396,-122.274,130.989,677.241,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,9.0,summer
16517,98118.0,420891.81563126255,2624049115.0,2014-07-10,379000.0,4.0,1.0,1280.0,5460.0,1.0,0.0,0.0,5.0,7.0,1080.0,200.0,1920.0,0.0,47.5348,-122.268,118.91199999999999,507.234,house,build <1955,Less than 100m²,yes,no,Low,good,2014.0,7.0,summer
16519,98118.0,420891.81563126255,1105000360.0,2015-04-28,320000.0,3.0,1.0,1960.0,11931.0,1.0,0.0,0.0,3.0,7.0,980.0,980.0,1954.0,0.0,47.5432,-122.272,182.084,1108.3899,house,build <1955,Less than 100m²,yes,no,Low,regular,2015.0,4.0,spring
16520,98118.0,420891.81563126255,3031200205.0,2014-07-24,415000.0,5.0,2.0,2060.0,8906.0,1.0,0.0,0.0,4.0,7.0,1220.0,840.0,1978.0,0.0,47.5358,-122.289,191.374,827.3674,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,7.0,summer
16523,98118.0,420891.81563126255,3331001285.0,2015-01-08,180000.0,3.0,1.0,1020.0,5500.0,1.0,0.0,0.0,3.0,7.0,1020.0,0.0,1961.0,0.0,47.5502,-122.286,94.758,510.95,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,1.0,winter
16524,98118.0,420891.81563126255,2660500283.0,2014-06-24,210000.0,2.0,1.0,970.0,5500.0,1.0,0.0,0.0,3.0,7.0,970.0,0.0,1956.0,0.0,47.556,-122.291,90.113,510.95,apartament,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,6.0,spring
16525,98118.0,420891.81563126255,3332000615.0,2015-04-22,389000.0,3.0,1.0,1330.0,3740.0,1.0,0.0,0.0,3.0,6.0,1330.0,0.0,1903.0,0.0,47.5502,-122.274,123.557,347.44599999999997,house,build <1955,Less than 100m²,no,no,Low,regular,2015.0,4.0,spring
16527,98118.0,420891.81563126255,3331000220.0,2014-08-14,280000.0,4.0,1.0,1940.0,6386.0,1.0,0.0,0.0,3.0,7.0,1140.0,800.0,1954.0,0.0,47.5533,-122.285,180.226,593.2594,house,build <1955,Less than 100m²,yes,no,Low,regular,2014.0,8.0,summer
16528,98118.0,420891.81563126255,603000150.0,2014-06-16,335000.0,3.0,1.0,2040.0,6000.0,1.0,0.0,0.0,3.0,7.0,1340.0,700.0,1957.0,0.0,47.5218,-122.286,189.516,557.4,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,6.0,spring
16532,98118.0,420891.81563126255,7950302345.0,2014-08-15,345000.0,3.0,1.0,1010.0,3060.0,1.0,0.0,0.0,3.0,6.0,1010.0,0.0,1904.0,0.0,47.5657,-122.285,93.829,284.274,house,build <1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
16533,98118.0,420891.81563126255,7896300150.0,2014-09-29,280000.0,3.0,1.0,1670.0,6034.0,1.0,0.0,0.0,3.0,7.0,990.0,680.0,1957.0,0.0,47.5209,-122.286,155.143,560.5586,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,9.0,summer
16535,98118.0,420891.81563126255,1702901500.0,2014-11-21,365000.0,2.0,1.0,920.0,6600.0,1.0,0.0,0.0,4.0,6.0,920.0,0.0,1910.0,0.0,47.5572,-122.282,85.468,613.14,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,11.0,fall
16538,98118.0,420891.81563126255,7131300047.0,2014-08-26,235000.0,2.0,1.0,2150.0,4500.0,1.0,0.0,0.0,3.0,7.0,1260.0,890.0,1917.0,0.0,47.5158,-122.267,199.73499999999999,418.05,apartament,build <1955,Less than 100m²,yes,no,Low,regular,2014.0,8.0,summer
16539,98118.0,420891.81563126255,323049176.0,2014-05-30,325000.0,3.0,1.0,2180.0,10230.0,1.0,0.0,0.0,4.0,7.0,1090.0,1090.0,1961.0,0.0,47.5158,-122.281,202.522,950.367,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,5.0,spring
16540,98118.0,420891.81563126255,2341800195.0,2014-11-06,302000.0,2.0,1.0,890.0,5000.0,1.0,0.0,0.0,4.0,6.0,890.0,0.0,1947.0,0.0,47.5526,-122.287,82.681,464.5,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,11.0,fall
16541,98118.0,420891.81563126255,1604600790.0,2015-02-11,316000.0,2.0,2.0,860.0,3000.0,1.0,0.0,0.0,3.0,6.0,860.0,0.0,1906.0,0.0,47.5633,-122.288,79.89399999999999,278.7,apartament,build <1955,Less than 100m²,no,no,Low,regular,2015.0,2.0,winter
16543,98118.0,420891.81563126255,3331500650.0,2014-09-19,356000.0,3.0,1.0,920.0,3863.0,1.0,0.0,0.0,3.0,6.0,920.0,0.0,1970.0,0.0,47.5524,-122.27,85.468,358.8727,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
16544,98118.0,420891.81563126255,8685500145.0,2014-12-30,350000.0,3.0,1.0,1920.0,6710.0,1.0,0.0,0.0,3.0,7.0,1320.0,600.0,1959.0,0.0,47.5346,-122.286,178.368,623.3589999999999,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,12.0,fall
16545,98118.0,420891.81563126255,7950302150.0,2015-04-10,385000.0,1.0,1.0,660.0,3570.0,1.0,0.0,0.0,3.0,6.0,660.0,0.0,1906.0,0.0,47.5659,-122.284,61.314,331.65299999999996,studio,build <1955,Less than 100m²,no,no,Low,regular,2015.0,4.0,spring
16546,98118.0,420891.81563126255,402000110.0,2014-10-17,175000.0,2.0,1.0,960.0,5508.0,1.0,0.0,0.0,3.0,6.0,770.0,190.0,1951.0,0.0,47.5307,-122.277,89.184,511.6932,apartament,build <1955,Less than 100m²,yes,no,Low,regular,2014.0,10.0,fall
16547,98118.0,420891.81563126255,9188200505.0,2014-07-10,275000.0,4.0,2.0,1830.0,3868.0,2.0,0.0,0.0,3.0,7.0,1830.0,0.0,2007.0,0.0,47.5186,-122.276,170.007,359.3372,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
16548,98118.0,420891.81563126255,3904100041.0,2015-04-24,290750.0,3.0,2.0,1270.0,865.0,2.0,0.0,0.0,3.0,7.0,1080.0,190.0,2008.0,0.0,47.5351,-122.279,117.98299999999999,80.35849999999999,house,build > 1955,More than 100m²,yes,no,Low,regular,2015.0,4.0,spring
16551,98118.0,420891.81563126255,3395071610.0,2014-11-26,299950.0,3.0,2.0,1320.0,3150.0,2.0,0.0,0.0,3.0,7.0,1320.0,0.0,2005.0,0.0,47.5328,-122.282,122.628,292.635,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,11.0,fall
16553,98118.0,420891.81563126255,3336500190.0,2015-01-30,252000.0,3.0,2.0,1670.0,4020.0,2.0,0.0,0.0,3.0,7.0,1670.0,0.0,2009.0,0.0,47.53,-122.268,155.143,373.45799999999997,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,1.0,winter
16557,98118.0,420891.81563126255,3336000052.0,2014-10-22,221000.0,3.0,2.0,1320.0,1780.0,2.0,0.0,0.0,3.0,7.0,880.0,440.0,2005.0,0.0,47.528,-122.269,122.628,165.362,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,10.0,fall
16558,98118.0,420891.81563126255,1105000373.0,2015-05-06,252500.0,2.0,1.0,1110.0,986.0,2.0,0.0,0.0,3.0,7.0,950.0,160.0,2009.0,0.0,47.5427,-122.272,103.119,91.5994,apartament,build > 1955,More than 100m²,yes,no,Low,regular,2015.0,5.0,spring
16559,98118.0,420891.81563126255,3395070440.0,2015-02-09,305000.0,3.0,2.0,1320.0,2480.0,2.0,0.0,0.0,3.0,7.0,1320.0,0.0,2005.0,0.0,47.536,-122.284,122.628,230.392,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,2.0,winter
16560,98118.0,420891.81563126255,5649600464.0,2015-03-27,343000.0,2.0,1.0,1100.0,1228.0,2.0,0.0,0.0,3.0,7.0,900.0,200.0,2007.0,0.0,47.5538,-122.282,102.19,114.0812,apartament,build > 1955,Less than 100m²,yes,no,Low,regular,2015.0,3.0,winter
16564,98118.0,420891.81563126255,2724049222.0,2014-12-01,220000.0,2.0,2.0,1000.0,1092.0,2.0,0.0,0.0,3.0,7.0,990.0,10.0,2004.0,0.0,47.5419,-122.271,92.89999999999999,101.4468,apartament,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,12.0,fall
16565,98118.0,420891.81563126255,3395071580.0,2015-03-11,310000.0,3.0,2.0,1300.0,3612.0,2.0,0.0,0.0,3.0,7.0,1300.0,0.0,2005.0,0.0,47.5328,-122.282,120.77,335.5548,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
16566,98118.0,420891.81563126255,603000926.0,2014-05-22,380000.0,5.0,3.0,2420.0,4670.0,2.0,0.0,0.0,3.0,7.0,2420.0,0.0,2013.0,0.0,47.5241,-122.285,224.81799999999998,433.84299999999996,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,5.0,spring
16568,98118.0,420891.81563126255,7165700200.0,2014-06-05,275000.0,3.0,3.0,1390.0,1080.0,2.0,0.0,0.0,3.0,7.0,1140.0,250.0,2006.0,0.0,47.5323,-122.281,129.131,100.332,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,6.0,spring
16569,98118.0,420891.81563126255,1604601572.0,2014-09-05,345000.0,2.0,2.0,860.0,696.0,2.0,0.0,0.0,3.0,9.0,860.0,0.0,2009.0,0.0,47.5663,-122.29,79.89399999999999,64.6584,apartament,build > 1955,More than 100m²,no,no,Low,regular,2014.0,9.0,summer
16570,98118.0,420891.81563126255,1702900624.0,2014-05-27,370000.0,2.0,2.0,1280.0,835.0,2.0,0.0,0.0,3.0,7.0,1080.0,200.0,2009.0,0.0,47.5592,-122.284,118.91199999999999,77.5715,apartament,build > 1955,More than 100m²,yes,no,Low,regular,2014.0,5.0,spring
16572,98118.0,420891.81563126255,3336500140.0,2014-09-19,208800.0,3.0,2.0,1390.0,2450.0,2.0,0.0,0.0,3.0,7.0,1390.0,0.0,2009.0,0.0,47.5298,-122.269,129.131,227.605,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
16573,98118.0,420891.81563126255,3336500180.0,2014-06-05,324500.0,3.0,2.0,1660.0,3990.0,2.0,0.0,0.0,3.0,7.0,1660.0,0.0,2009.0,0.0,47.5298,-122.268,154.214,370.671,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,6.0,spring
16577,98118.0,420891.81563126255,7896300592.0,2015-01-14,303500.0,6.0,4.0,3390.0,7200.0,2.0,0.0,0.0,3.0,8.0,2440.0,950.0,2007.0,0.0,47.5205,-122.288,314.931,668.88,house,build > 1955,Less than 100m²,yes,no,Low,regular,2015.0,1.0,winter
16579,98118.0,420891.81563126255,1601600167.0,2014-05-07,365000.0,5.0,2.0,2410.0,5003.0,1.0,0.0,0.0,3.0,7.0,1410.0,1000.0,2008.0,0.0,47.5298,-122.274,223.88899999999998,464.77869999999996,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,5.0,spring
16582,98118.0,420891.81563126255,5649600462.0,2015-02-24,370000.0,2.0,2.0,1390.0,1821.0,2.0,0.0,0.0,3.0,7.0,1180.0,210.0,2007.0,0.0,47.5537,-122.282,129.131,169.1709,apartament,build > 1955,Less than 100m²,yes,no,Low,regular,2015.0,2.0,winter
16583,98118.0,420891.81563126255,3333000745.0,2015-04-17,350000.0,4.0,2.0,1660.0,2500.0,2.0,0.0,0.0,3.0,7.0,1660.0,0.0,2007.0,0.0,47.5437,-122.283,154.214,232.25,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,4.0,spring
16586,98118.0,420891.81563126255,1702901618.0,2015-04-07,420000.0,1.0,2.0,1070.0,675.0,2.0,0.0,0.0,3.0,8.0,880.0,190.0,2007.0,0.0,47.5574,-122.284,99.40299999999999,62.707499999999996,studio,build > 1955,More than 100m²,yes,no,Medium,regular,2015.0,4.0,spring
16589,98119.0,849448.0163043478,9270200160.0,2014-10-28,685000.0,3.0,1.0,1570.0,2280.0,2.0,0.0,0.0,3.0,7.0,1570.0,0.0,1922.0,0.0,47.6413,-122.364,145.853,211.81199999999998,house,build <1955,Less than 100m²,no,no,High,regular,2014.0,10.0,fall
16591,98119.0,849448.0163043478,4232901525.0,2014-06-27,665000.0,2.0,1.0,1110.0,3200.0,1.0,0.0,0.0,3.0,7.0,1110.0,0.0,1925.0,0.0,47.6338,-122.358,103.119,297.28,apartament,build <1955,Less than 100m²,no,no,High,regular,2014.0,6.0,spring
16593,98119.0,849448.0163043478,5113400431.0,2014-05-08,615000.0,2.0,1.0,1540.0,6872.0,1.0,0.0,0.0,4.0,7.0,820.0,720.0,1946.0,0.0,47.6454,-122.373,143.066,638.4087999999999,apartament,build <1955,Less than 100m²,yes,no,Medium,regular,2014.0,5.0,spring
16594,98119.0,849448.0163043478,7011200260.0,2014-12-19,485000.0,4.0,2.0,1400.0,3600.0,1.0,0.0,0.0,3.0,7.0,1100.0,300.0,1900.0,0.0,47.6385,-122.37,130.06,334.44,house,build <1955,Less than 100m²,yes,no,Medium,regular,2014.0,12.0,fall
16596,98119.0,849448.0163043478,2770604942.0,2014-12-30,609850.0,2.0,2.0,1910.0,1369.0,3.0,0.0,0.0,3.0,9.0,1910.0,0.0,2002.0,0.0,47.6544,-122.373,177.439,127.1801,apartament,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,12.0,fall
16597,98119.0,849448.0163043478,7011201245.0,2014-11-07,655000.0,3.0,1.0,1270.0,3600.0,1.0,0.0,0.0,3.0,7.0,1270.0,0.0,1906.0,0.0,47.6368,-122.37,117.98299999999999,334.44,house,build <1955,Less than 100m²,no,no,High,regular,2014.0,11.0,fall
16598,98119.0,849448.0163043478,7015200685.0,2014-07-31,749950.0,3.0,1.0,1800.0,5700.0,1.0,0.0,0.0,4.0,8.0,1000.0,800.0,1941.0,0.0,47.6491,-122.367,167.22,529.53,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,7.0,summer
16603,98119.0,849448.0163043478,7443000640.0,2014-09-12,460000.0,3.0,1.0,1400.0,2003.0,1.0,0.0,0.0,4.0,8.0,700.0,700.0,1908.0,2006.0,47.6508,-122.368,130.06,186.0787,house,build <1955,Less than 100m²,yes,yes,Medium,regular,2014.0,9.0,summer
16605,98119.0,849448.0163043478,2652500015.0,2014-06-10,800000.0,3.0,2.0,1620.0,4500.0,2.0,0.0,0.0,4.0,8.0,1620.0,0.0,1926.0,0.0,47.643,-122.361,150.498,418.05,house,build <1955,Less than 100m²,no,no,High,regular,2014.0,6.0,spring
16606,98119.0,849448.0163043478,8900000110.0,2014-09-22,691000.0,2.0,2.0,1780.0,3810.0,1.0,0.0,0.0,3.0,7.0,980.0,800.0,1922.0,0.0,47.6474,-122.362,165.362,353.949,apartament,build <1955,Less than 100m²,yes,no,High,regular,2014.0,9.0,summer
16607,98119.0,849448.0163043478,2770605065.0,2014-11-18,450000.0,2.0,1.0,1180.0,6000.0,1.0,0.0,0.0,3.0,7.0,1180.0,0.0,1910.0,0.0,47.6531,-122.373,109.622,557.4,apartament,build <1955,Less than 100m²,no,no,Medium,regular,2014.0,11.0,fall
16609,98119.0,849448.0163043478,7015200615.0,2014-05-29,820000.0,4.0,2.0,2280.0,6660.0,1.0,0.0,2.0,3.0,8.0,1960.0,320.0,1940.0,1984.0,47.6503,-122.368,211.81199999999998,618.7139999999999,house,build <1955,Less than 100m²,yes,yes,High,regular,2014.0,5.0,spring
